InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
6_GOULCREST_2030,6,2030,Glen Moray 12 Yr Scotch,750mL,1,31,31,9/3/2024,750,1,1,7153,PINE STATE TRADING CO      
55_DRY GULCH_6570,55,6570,Kendall Jackson Chard Vt RSV,750mL,24,239,10,1/2/2024,750,2,3,10000,MAJESTIC FINE WINES        
76_DONCASTER_26285,76,26285,Moet & Chandon Imperial,1.5L,1,80,80,7/8/2024,1500,2,0,8112,MOET HENNESSY USA INC      
19_WINTERVALE_1003,19,1003,Crown Royal +2 Reusable Cups,750mL,1,23,23,11/30/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
59_CLAETHORPES_8671,59,8671,Appleton Est VX Jamaican Rum,750mL,1,22,22,2/26/2024,750,1,1,11567,CAMPARI AMERICA            
4_EANVERNESS_5714,4,5714,Jose Cuervo Lime Margarita,200mL 4 Pk,1,10,10,10/14/2024,200,1,0,7245,PROXIMO SPIRITS INC.       
66_EANVERNESS_18232,66,18232,Shatter Grenache VdP Catalan,750mL,2,40,20,4/10/2024,750,2,0,8892,TRINCHERO FAMILY ESTATES   
34_PITMERDEN_1868,34,1868,Lagavulin Single Malt 16-Yr,750mL,2,140,70,7/23/2024,750,1,2,3960,DIAGEO NORTH AMERICA INC   
74_PAENTMARWY_8172,74,8172,DK Burst Blustery Peppermint,50mL,4,4,1,11/2/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
27_MOUNTMEND_12213,27,12213,Evodia Garnacha Old Vine,750mL,2,16,8,2/17/2024,750,2,0,9552,M S WALKER INC             
68_SOLARIS_25269,68,25269,R Mondavi Cab Svgn Pvt Sel,750mL,3,21,7,10/11/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
51_ABERDEEN_8921,51,8921,Sterling Cab Svgn,750mL,1,19,19,7/9/2024,750,2,0,1590,DIAGEO CHATEAU ESTATE WINES
25_CAERSHIRE_16891,25,16891,The Seeker Svgn Bl,750mL,1,12,12,2/9/2024,750,2,0,4692,KOBRAND CORPORATION        
16_LUNDY_3859,16,3859,Smirnoff 80 Proof,375mL,1,9,9,11/13/2024,375,1,0,3960,DIAGEO NORTH AMERICA INC   
18_FURNESS_2212,18,2212,Canadian Rich & Rare,1.75L,1,11,11,10/12/2024,1750,1,2,8004,SAZERAC CO INC             
71_CLARCTON_4246,71,4246,Bacardi Superior Rum,375mL,2,11,5,12/24/2024,375,1,1,480,BACARDI USA INC            
4_EANVERNESS_15922,4,15922,Primo Amore Moscato,750mL,3,30,10,12/24/2024,750,2,0,4425,MARTIGNETTI COMPANIES
65_LUTON_32648,65,32648,Beringer Classic Wh Znfdl,1.5L,1,8,8,12/23/2024,1500,2,0,9819,TREASURY WINE ESTATES      
15_WANBORNE_2549,15,2549,WhistlePig 10Yr Rye,375mL,1,45,45,1/16/2024,375,1,0,10754,PERFECTA WINES             
34_PITMERDEN_3235,34,3235,Absolut Berri Acai,750mL,1,18,18,4/27/2024,750,1,1,17035,PERNOD RICARD USA          
59_CLAETHORPES_24686,59,24686,Barco Negro Douro,750mL,3,24,8,2/4/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
56_BEGGAR'S HOLE_3608,56,3608,Smirnoff Orange Vodka,50mL,2,2,1,5/19/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
64_CESTERFIELD_4804,64,4804,Rhum Barbancourt RSV Special,750mL,1,17,17,5/18/2024,750,1,1,6213,MHW LTD                    
50_MOUNTMEND_2645,50,2645,Chivas Regal,750mL,1,32,32,7/16/2024,750,1,1,17035,PERNOD RICARD USA          
73_DONCASTER_8131,73,8131,Lillet White French Aperiti,750mL,2,36,18,7/28/2024,750,2,0,17035,PERNOD RICARD USA          
50_MOUNTMEND_8184,50,8184,Kahlua,50mL,4,8,2,5/19/2024,50,1,0,17035,PERNOD RICARD USA          
66_EANVERNESS_27065,66,27065,David Bruce Pnt Nr Sonoma,750mL,1,35,35,8/13/2024,750,2,0,4425,MARTIGNETTI COMPANIES
60_IRRAGIN_8066,60,8066,DeKuyper Triple Sec,1.75L,1,9,9,11/10/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
19_WINTERVALE_2834,19,2834,Old Smuggler P E T,1.75L,1,17,17,8/25/2024,1750,1,2,8320,SHAW ROSS INT L IMP LTD    
45_VERITAS_1883,45,1883,Seagrams 7 Crown,1.75L,4,72,18,4/9/2024,1750,1,7,3960,DIAGEO NORTH AMERICA INC   
38_GOULCREST_33873,38,33873,Bella Sera Pnt Grigio Del,750mL,1,6,6,2/4/2024,750,2,0,3252,E & J GALLO WINERY         
50_MOUNTMEND_5356,50,5356,Kahlua,375mL,1,10,10,4/29/2024,375,1,0,17035,PERNOD RICARD USA          
76_DONCASTER_2644,76,2644,Chivas Regal 18-Yr Scotch,750mL,1,70,70,8/4/2024,750,1,1,17035,PERNOD RICARD USA          
68_SOLARIS_43808,68,43808,R M Woodbridge Pnt Nr Cal,750mL,3,15,5,9/10/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
64_CESTERFIELD_3246,64,3246,Bentley's Vodka,1.75L,4,35,9,12/10/2024,1750,1,7,8004,SAZERAC CO INC             
6_GOULCREST_26285,6,26285,Moet & Chandon Imperial,1.5L,1,80,80,10/8/2024,1500,2,0,8112,MOET HENNESSY USA INC      
66_EANVERNESS_8553,66,8553,Dekuyper Blue Curacao,750mL,1,7,7,9/1/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
69_MOUNTMEND_14631,69,14631,Dom Serene Yamhill Cv Pnt Nr,750mL,1,37,37,2/4/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
22_SHARNWICK_1520,22,1520,Pinnacle Vodka Cane 4/50mls,50mL 4 Pk,1,4,4,10/29/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
3_HORNSEY_8726,3,8726,Baileys Irish Cream,50mL,4,8,2,10/8/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
42_BLACK HOLLOW_2753,42,2753,Johnnie Walker Black Label,1.75L,1,60,60,6/16/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
50_MOUNTMEND_3443,50,3443,Stolichnaya,375mL,1,9,9,12/28/2024,375,1,0,8664,"STOLI GROUP,(USA) LLC      "
48_NORFOLK_35471,48,35471,R M Woodbridge Pnt Grigio,750mL,6,30,5,9/9/2024,750,2,1,1392,CONSTELLATION BRANDS INC   
62_KILMARNOCK_1355,62,1355,Knob Creek Bourbon,50mL,4,16,4,5/21/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
74_PAENTMARWY_43223,74,43223,Ch Beauchene Cotes du Rhone,750mL,2,18,9,2/6/2024,750,2,0,10754,PERFECTA WINES             
4_EANVERNESS_35664,4,35664,Redwood Creek Cab Svgn Cal,1.5L,1,10,10,2/23/2024,1500,2,0,3252,E & J GALLO WINERY         
55_DRY GULCH_8485,55,8485,Gozio Amaretto,750mL,1,23,23,9/16/2024,750,1,1,1485,CASTLE BRANDS CORP.        
47_PELLA'S WISH_44228,47,44228,Clean Slate Rsl Mosel,750mL,4,56,14,3/4/2024,750,2,0,7153,PINE STATE TRADING CO      
7_STANMORE_12203,7,12203,Cavit Prosecco Lunetta,187mL 3 Pk,8,80,10,8/26/2024,187,2,0,6785,PALM BAY INTERNATIONAL INC 
34_PITMERDEN_19870,34,19870,Yellow Tail Sangria,1.5L,9,81,9,3/28/2024,1500,2,2,4425,MARTIGNETTI COMPANIES
23_ARBINGTON_19074,23,19074,Roaring Meg Pnt Nr,750mL,2,42,21,3/25/2024,750,2,0,90024,VINILANDIA USA             
60_IRRAGIN_3349,60,3349,Russian Standard Vodka,50mL,1,1,1,2/23/2024,50,1,0,10050,Russian Standard Vodka     
72_HARDERSFIELD_3781,72,3781,Three Olives Vanilla Vodka,750mL,1,13,13,1/17/2024,750,1,1,7245,PROXIMO SPIRITS INC.       
60_IRRAGIN_15548,60,15548,Seaglass Chard,750mL,2,18,9,11/23/2024,750,2,0,8892,TRINCHERO FAMILY ESTATES   
38_GOULCREST_6918,38,6918,Franzia Tap Cab Svgn,5L,1,16,16,11/28/2024,5000,2,1,9815,WINE GROUP INC             
25_CAERSHIRE_4246,25,4246,Bacardi Superior Rum,375mL,2,11,5,12/15/2024,375,1,1,480,BACARDI USA INC            
15_WANBORNE_5337,15,5337,Drambuie,750mL,1,27,27,11/7/2024,750,1,1,3664,WILLIAM GRANT & SONS INC   
62_KILMARNOCK_27735,62,27735,Bogle Cab Svgn Cal,750mL,2,22,11,6/18/2024,750,2,0,4425,MARTIGNETTI COMPANIES
10_HORNSEY_2435,10,2435,Crown Royal RSV,750mL,1,39,39,8/6/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
49_GARIGILL_1269,49,1269,Jeffersons Bourbon,750mL,1,27,27,3/13/2024,750,1,1,1485,CASTLE BRANDS CORP.        
12_LEESIDE_2665,12,2665,Dewars White Label,750mL,3,60,20,4/2/2024,750,1,2,480,BACARDI USA INC            
11_CARDEND_38502,11,38502,Ruffino Lumina Pnt Grigio,750mL,4,32,8,5/25/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
16_LUNDY_2143,16,2143,Canadian Mist,1.75L,1,13,13,7/28/2024,1750,1,2,1128,BROWN-FORMAN CORP          
66_EANVERNESS_42099,66,42099,Bota Box Pnt Grigio Cal,3L,4,72,18,5/14/2024,3000,2,2,2242,DELICATO VINEYARDS INC     
73_DONCASTER_24621,73,24621,Cline Chard Sonoma Cst,750mL,1,12,12,6/6/2024,750,2,0,4425,MARTIGNETTI COMPANIES
72_HARDERSFIELD_44334,72,44334,Noble Vines 337 Cab Svgn,750mL,2,30,15,9/30/2024,750,2,0,2242,DELICATO VINEYARDS INC     
74_PAENTMARWY_4662,74,4662,Capt Morgan White PET,1.75L,1,20,20,7/24/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
58_HARTLEPOOL_6937,58,6937,Cavit Pinot Grigio,1.5L,6,60,10,8/7/2024,1500,2,1,6785,PALM BAY INTERNATIONAL INC 
50_MOUNTMEND_11440,50,11440,Peter Vella Sangria B/B,5L,1,15,15,7/14/2024,5000,2,1,3252,E & J GALLO WINERY         
78_EASTHAVEN_5828,78,5828,Ryans Irish Cream,750mL,1,9,9,6/8/2024,750,1,1,8004,SAZERAC CO INC             
32_MOUNTMEND_40337,32,40337,Da Vinci Chianti Tuscany,750mL,1,10,10,7/9/2024,750,2,0,3252,E & J GALLO WINERY         
14_BROMWICH_5042,14,5042,Tequila Rose Liqueur,750mL,1,15,15,2/8/2024,750,1,1,5992,MCCORMICK DISTILLING CO    
74_PAENTMARWY_18642,74,18642,Yellow Tail Pink Moscato,1.5L,1,9,9,8/27/2024,1500,2,0,4425,MARTIGNETTI COMPANIES
34_PITMERDEN_3679,34,3679,Chopin Vodka,750mL,3,66,22,2/14/2024,750,1,2,6213,MHW LTD                    
11_CARDEND_8515,11,8515,Baileys Chocolate Cherry,750mL,1,22,22,6/16/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
42_BLACK HOLLOW_7341,42,7341,Smirnoff Watermelon,50mL,5,5,1,10/19/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
37_PAETHSMOUTH_2665,37,2665,Dewars White Label,750mL,1,20,20,12/7/2024,750,1,1,480,BACARDI USA INC            
28_LARNWICK_31465,28,31465,Franzia Tap Chard,5L,1,16,16,1/7/2024,5000,2,1,9815,WINE GROUP INC             
44_PORTHCRAWL_3584,44,3584,Absolut Raspberri,750mL,1,17,17,8/25/2024,750,1,1,17035,PERNOD RICARD USA          
30_CULCHETH_7077,30,7077,Smirnoff Strawberry Vodka,50mL,8,8,1,7/12/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
65_LUTON_7221,65,7221,M & R Sweet Vermouth,1.5L,1,10,10,11/21/2024,1500,2,0,480,BACARDI USA INC            
38_GOULCREST_27259,38,27259,Cooper & Thief Cellarmasters,750mL,2,50,25,11/5/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
54_GUTHRAM_8448,54,8448,Cruzan Aged Dark Rum,750mL,2,20,10,5/28/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_6694,1,6694,Lindemans Bin 65 Chard,750mL,1,8,8,9/2/2024,750,2,0,4425,MARTIGNETTI COMPANIES
11_CARDEND_39384,11,39384,F Coppola Diamond Pnt Nr,750mL,4,52,13,2/10/2024,750,2,0,2000,SOUTHERN WINE & SPIRITS NE 
63_SWORDBREAK_4882,63,4882,Arrow Coffee Brandy,750mL,3,19,6,5/20/2024,750,1,2,8352,LUXCO INC                  
21_BALERNO_4359,21,4359,Mr Boston Light Rum,1.75L,2,20,10,6/1/2024,1750,1,4,660,SAZERAC NORTH AMERICA INC. 
51_ABERDEEN_15105,51,15105,Kendall Jackson Avant Chard,750mL,1,10,10,12/3/2024,750,2,0,10000,MAJESTIC FINE WINES        
20_BREDWARDINE_3243,20,3243,Burnetts Vodka,1.75L,2,22,11,9/3/2024,1750,1,4,3924,HEAVEN HILL DISTILLERIES   
62_KILMARNOCK_5765,62,5765,Jose Cuervo Lime Margarita,1.75L,1,14,14,3/24/2024,1750,1,2,7245,PROXIMO SPIRITS INC.       
64_CESTERFIELD_26450,64,26450,Pere Anselme CDR Rose,750mL,5,60,12,7/3/2024,750,2,1,9165,ULTRA BEVERAGE COMPANY LLP 
11_CARDEND_13498,11,13498,Riva Rey Tempranillo,750mL,2,16,8,3/18/2024,750,2,0,1587,VINEYARD BRANDS INC        
34_PITMERDEN_4247,34,4247,Bacardi Limon Rum,750mL,3,30,10,6/3/2024,750,1,2,480,BACARDI USA INC            
19_WINTERVALE_4075,19,4075,Bacardi Pineapple Fusion,1.75L,1,24,24,2/18/2024,1750,1,2,480,BACARDI USA INC            
10_HORNSEY_2547,10,2547,WhistlePig 10Yr Straight Rye,50mL,2,14,7,8/6/2024,50,1,0,10754,PERFECTA WINES             
38_GOULCREST_18972,38,18972,Schug Pnt Nr Carneros,375mL,2,22,11,1/17/2024,375,2,0,4425,MARTIGNETTI COMPANIES
12_LEESIDE_3522,12,3522,Platinum 7X Distilled Vodka,1.75L,4,52,13,4/4/2024,1750,1,7,8004,SAZERAC CO INC             
55_DRY GULCH_8673,55,8673,Skinnygirl Margarita,750mL,2,22,11,1/22/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
52_GRAYCOTT_2954,52,2954,Highland Park 12 Yr Single,750mL,1,50,50,3/8/2024,750,1,1,2561,EDRINGTON AMERICAS         
67_EANVERNESS_1231,67,1231,Jack Daniels No 7 Black,375mL,2,26,13,9/21/2024,375,1,1,1128,BROWN-FORMAN CORP          
76_DONCASTER_21685,76,21685,Cameron Hughes Cam Col Cab S,750mL,1,14,14,4/20/2024,750,2,0,653,STATE WINE & SPIRITS   
38_GOULCREST_5315,38,5315,B & B Liqueur Dom,750mL,4,100,25,3/12/2024,750,1,3,480,BACARDI USA INC            
50_MOUNTMEND_16782,50,16782,Penner-Ash Willamette Pnt Nr,750mL,2,74,37,12/9/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
76_DONCASTER_46600,76,46600,Primaterra Pnt Grigio,750mL,1,10,10,5/25/2024,750,2,0,10754,PERFECTA WINES             
66_EANVERNESS_4223,66,4223,Bacardi Gold Rum,1.75L,2,40,20,12/31/2024,1750,1,4,480,BACARDI USA INC            
54_GUTHRAM_7996,54,7996,Stock Italian Sweet Vermouth,750mL,1,5,5,6/30/2024,750,2,0,8352,LUXCO INC                  
69_MOUNTMEND_11227,69,11227,Girard Svgn Bl Napa Vly,750mL,1,16,16,2/20/2024,750,2,0,4425,MARTIGNETTI COMPANIES
81_PEMBROKE_5365,81,5365,Kahlua,750mL,7,133,19,12/21/2024,750,1,6,17035,PERNOD RICARD USA          
13_TARMSWORTH_27835,13,27835,Wild Horse CC Pnt Nr,750mL,1,17,17,1/21/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
73_DONCASTER_35412,73,35412,Yellow Tail Chard Ausl,1.5L,1,15,15,4/14/2024,1500,2,0,4425,MARTIGNETTI COMPANIES
38_GOULCREST_4881,38,4881,Bacardi Twin Pack 2/750mls,750mL 2 Pk,2,40,20,1/25/2024,750,1,2,480,BACARDI USA INC            
76_DONCASTER_28580,76,28580,Silverado Chard,750mL,1,26,26,9/17/2024,750,2,0,4425,MARTIGNETTI COMPANIES
75_BARNCOMBE_17176,75,17176,Beringer Classic Chard,1.5L,1,10,10,4/5/2024,1500,2,0,9819,TREASURY WINE ESTATES      
33_HORNSEY_8678,33,8678,Banfi Chianti Clsc RSV,750mL,1,17,17,12/28/2024,750,2,0,516,BANFI PRODUCTS CORP        
11_CARDEND_6319,11,6319,Santa Cristina Toscana,750mL,1,11,11,7/20/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
33_HORNSEY_13708,33,13708,Bota Box Cab Svgn,3L,2,36,18,6/20/2024,3000,2,1,2242,DELICATO VINEYARDS INC     
28_LARNWICK_6933,28,6933,Ch Ste Michelle Svgn Bl,750mL,2,16,8,8/16/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
6_GOULCREST_2465,6,2465,Crown Royal Mini,50mL,2,6,3,1/9/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
75_BARNCOMBE_1692,75,1692,Everclear 151,750mL,1,20,20,3/19/2024,750,1,1,8352,LUXCO INC                  
73_DONCASTER_21259,73,21259,Paul Hobbs Crossbarn Rose PN,750mL,3,57,19,3/29/2024,750,2,0,4425,MARTIGNETTI COMPANIES
60_IRRAGIN_3276,60,3276,Gordons London Dry,1.75L,5,75,15,2/26/2024,1750,1,9,3960,DIAGEO NORTH AMERICA INC   
65_LUTON_3423,65,3423,Beefeater,1.75L,1,27,27,2/15/2024,1750,1,2,17035,PERNOD RICARD USA          
75_BARNCOMBE_4626,75,4626,Meukow VS Cognac,750mL,1,24,24,2/4/2024,750,1,1,660,SAZERAC NORTH AMERICA INC. 
62_KILMARNOCK_2164,62,2164,New Amsterdam Gin,1.75L,1,19,19,7/1/2024,1750,1,2,3252,E & J GALLO WINERY         
73_DONCASTER_2756,73,2756,Jameson Caskmates,750mL,1,30,30,4/14/2024,750,1,1,17035,PERNOD RICARD USA          
63_SWORDBREAK_35393,63,35393,Tohu Svgn Bl Marlboro,750mL,1,13,13,7/23/2024,750,2,0,9552,M S WALKER INC             
66_EANVERNESS_27644,66,27644,Cline Znfdl Cal,750mL,1,10,10,7/9/2024,750,2,0,4425,MARTIGNETTI COMPANIES
30_CULCHETH_5735,30,5735,Malibu Rum,750mL,1,13,13,11/25/2024,750,1,1,17035,PERNOD RICARD USA          
76_DONCASTER_5165,76,5165,Hpnotiq Liqueur,750mL,1,18,18,1/16/2024,750,1,1,3924,HEAVEN HILL DISTILLERIES   
67_EANVERNESS_3963,67,3963,Menage A Trois Vodka,750mL,5,55,11,7/17/2024,750,1,4,8892,TRINCHERO FAMILY ESTATES   
22_SHARNWICK_10443,22,10443,Charles Smith Kung Fu Girl R,750mL,2,24,12,12/30/2024,750,2,0,10754,PERFECTA WINES             
54_GUTHRAM_37822,54,37822,Frescobaldi Chianti RSV Nip,750mL,4,68,17,8/7/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
75_BARNCOMBE_22143,75,22143,Simi Cab Svgn,750mL,3,41,14,12/21/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
41_LARNWICK_37312,41,37312,Salmon Run NY Pnt Nr,750mL,1,15,15,3/31/2024,750,2,0,10754,PERFECTA WINES             
6_GOULCREST_14433,6,14433,F Coppola Rosso Bianco Chard,750mL,1,9,9,3/11/2024,750,2,0,2000,SOUTHERN WINE & SPIRITS NE 
74_PAENTMARWY_27144,74,27144,Bouchaine Pnt Nr Carneros,750mL,2,36,18,12/19/2024,750,2,0,4425,MARTIGNETTI COMPANIES
34_PITMERDEN_9037,34,9037,Prairie Organic Cucumber Vod,750mL,1,16,16,1/31/2024,750,1,1,9206,PHILLIPS PRODUCTS CO.      
50_MOUNTMEND_8118,50,8118,Mr Boston Blackberry Brandy,750mL,1,6,6,3/23/2024,750,1,1,660,SAZERAC NORTH AMERICA INC. 
54_GUTHRAM_32969,54,32969,Alice White Shiraz Ausl,1.5L,1,14,14,12/10/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
8_ALNERWICK_14805,8,14805,Ninety+Cellars Lot 23 Malbec,750mL,1,9,9,6/1/2024,750,2,0,4950,LATITUDE BEVERAGE COMPANY  
74_PAENTMARWY_38771,74,38771,Rob Stuart Big Fire Pnt Gris,750mL,2,30,15,8/12/2024,750,2,0,653,STATE WINE & SPIRITS   
69_MOUNTMEND_31277,69,31277,Landmark Overlook Chard,750mL,1,16,16,11/22/2024,750,2,0,9552,M S WALKER INC             
56_BEGGAR'S HOLE_8040,56,8040,Bols Blue Curacao,750mL,1,9,9,9/10/2024,750,1,1,6213,MHW LTD                    
38_GOULCREST_20968,38,20968,Ninety+Cellars Lot 113 B Red,750mL,2,22,11,7/25/2024,750,2,0,4950,LATITUDE BEVERAGE COMPANY  
27_MOUNTMEND_5111,27,5111,Dr McGillicuddy's Mentholmnt,50mL,20,20,1,2/24/2024,50,1,1,8004,SAZERAC CO INC             
64_CESTERFIELD_4187,64,4187,Kraken Black Spiced Rum,750mL,1,19,19,10/6/2024,750,1,1,7245,PROXIMO SPIRITS INC.       
55_DRY GULCH_4262,55,4262,Capt Morgan Spiced Rum,750mL,1,17,17,4/29/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
69_MOUNTMEND_8652,69,8652,Grande Absente Absinthe,750mL,1,57,57,10/26/2024,750,1,1,6213,MHW LTD                    
6_GOULCREST_1345,6,1345,Basil Hayden Bourbon,750mL,3,114,38,12/3/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
8_ALNERWICK_4268,8,4268,Capt Morgan Private Stock,750mL,2,46,23,12/23/2024,750,1,2,3960,DIAGEO NORTH AMERICA INC   
40_BULLMAR_3405,40,3405,Tito's Handmade Vodka,1.75L,1,30,30,9/25/2024,1750,1,2,4425,MARTIGNETTI COMPANIES
15_WANBORNE_5076,15,5076,M Duffau Napoleon Armagnac,750mL,1,36,36,10/20/2024,750,1,1,10754,PERFECTA WINES             
73_DONCASTER_8033,73,8033,Jack Daniels No 7 Black,50mL,4,12,3,9/2/2024,50,1,0,1128,BROWN-FORMAN CORP          
55_DRY GULCH_5694,55,5694,Ice Box Mudslide,1.75L,1,10,10,8/9/2024,1750,1,2,8004,SAZERAC CO INC             
38_GOULCREST_17432,38,17432,Predator Old Vine Znfdl Lodi,750mL,2,30,15,7/2/2024,750,2,0,4425,MARTIGNETTI COMPANIES
34_PITMERDEN_37786,34,37786,Lindemans Bin 45 Cab Svgn,1.5L,1,9,9,2/18/2024,1500,2,0,4425,MARTIGNETTI COMPANIES
49_GARIGILL_3607,49,3607,Smirnoff Citrus Vodka,50mL,8,8,1,2/19/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
68_SOLARIS_23270,68,23270,Campo Viejo Gr Cava Brut Rsv,750mL,1,10,10,10/8/2024,750,2,0,17035,PERNOD RICARD USA          
66_EANVERNESS_11437,66,11437,Schug Svgn Bl Sonoma Vly,750mL,1,16,16,11/23/2024,750,2,0,4425,MARTIGNETTI COMPANIES
23_ARBINGTON_4385,23,4385,Parrot Bay 90 Coconut Capt,1.75L,1,25,25,9/15/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
37_PAETHSMOUTH_3859,37,3859,Smirnoff 80 Proof,375mL,1,9,9,7/6/2024,375,1,0,3960,DIAGEO NORTH AMERICA INC   
23_ARBINGTON_3243,23,3243,Burnetts Vodka,1.75L,11,115,10,6/28/2024,1750,1,20,3924,HEAVEN HILL DISTILLERIES   
62_KILMARNOCK_2615,62,2615,Chivas Regal,50mL,1,3,3,9/15/2024,50,1,0,17035,PERNOD RICARD USA          
34_PITMERDEN_3532,34,3532,Milagro Reposado Tequila,750mL,1,26,26,6/10/2024,750,1,1,3664,WILLIAM GRANT & SONS INC   
69_MOUNTMEND_8358,69,8358,Bacardi 151 Proof,750mL,4,80,20,6/19/2024,750,1,3,480,BACARDI USA INC            
33_HORNSEY_1542,33,1542,Bowen's American Whiskey,750mL,2,50,25,3/15/2024,750,1,2,9751,VINEDREA WINES LLC         
41_LARNWICK_7159,41,7159,Ruffino Chianti,750mL,1,8,8,5/16/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
68_SOLARIS_8472,68,8472,1800 Silver Tequila,750mL,1,21,21,5/23/2024,750,1,1,7245,PROXIMO SPIRITS INC.       
10_HORNSEY_37604,10,37604,Hardys Chard Ausl,3L,1,14,14,1/17/2024,3000,2,0,2000,SOUTHERN WINE & SPIRITS NE 
5_SUTTON_31488,5,31488,Barefoot Chard Cal,750mL,1,6,6,1/30/2024,750,2,0,3252,E & J GALLO WINERY         
11_CARDEND_11828,11,11828,Cupcake Svgn Bl,750mL,4,32,8,3/8/2024,750,2,0,9815,WINE GROUP INC             
74_PAENTMARWY_8520,74,8520,Brady's Irish Cream,1.75L,1,17,17,5/19/2024,1750,1,2,1485,CASTLE BRANDS CORP.        
6_GOULCREST_2443,6,2443,Seagrams VO,1.75L,2,36,18,3/30/2024,1750,1,4,3960,DIAGEO NORTH AMERICA INC   
23_ARBINGTON_3512,23,3512,Pinnacle Vodka,1.75L,6,96,16,6/12/2024,1750,1,11,12546,JIM BEAM BRANDS COMPANY    
55_DRY GULCH_3421,55,3421,Stolichnaya Blueberi,50mL,2,4,2,11/12/2024,50,1,0,8664,"STOLI GROUP,(USA) LLC      "
50_MOUNTMEND_1358,50,1358,Knob Creek Bourbon,1.75L,1,60,60,12/20/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
59_CLAETHORPES_27596,59,27596,MezzaCorona Pnt Grigio,750mL,2,18,9,5/25/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
44_PORTHCRAWL_16806,44,16806,Apothic Winemakers White,750mL,1,7,7,5/6/2024,750,2,0,3252,E & J GALLO WINERY         
56_BEGGAR'S HOLE_47009,56,47009,Torino Don David RSV Malbec,750mL,4,64,16,1/8/2024,750,2,0,9744,FREDERICK WILDMAN & SONS   
11_CARDEND_2668,11,2668,Dewars White Label,375mL,1,14,14,2/14/2024,375,1,0,480,BACARDI USA INC            
50_MOUNTMEND_41034,50,41034,Menage a Trois Red,750mL,7,70,10,2/4/2024,750,2,1,8892,TRINCHERO FAMILY ESTATES   
38_GOULCREST_3877,38,3877,Smirnoff Green Apple Vodka,750mL,1,11,11,1/20/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
57_LANTEGLOS_38502,57,38502,Ruffino Lumina Pnt Grigio,750mL,1,8,8,5/21/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
59_CLAETHORPES_3397,59,3397,Ciroc Red Berry Vodka,750mL,1,29,29,3/18/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
74_PAENTMARWY_3625,74,3625,Absolut 80 Proof,750mL,1,18,18,2/12/2024,750,1,1,17035,PERNOD RICARD USA          
52_GRAYCOTT_8469,52,8469,1800 Reposado Gold Tequila,750mL,1,23,23,5/14/2024,750,1,1,7245,PROXIMO SPIRITS INC.       
8_ALNERWICK_5353,8,5353,Grand Marnier,375mL,1,19,19,11/19/2024,375,1,0,8112,MOET HENNESSY USA INC      
74_PAENTMARWY_3704,74,3704,Ciroc Pineapple Vodka,750mL,2,50,25,1/1/2024,750,1,2,3960,DIAGEO NORTH AMERICA INC   
